Customer_ID,txn_count,revenue_total,revenue_mean,quantity_total,rating_mean
CUST00028240,9,29904.899999999998,3322.7666666666664,11,4.666666666666667
CUST00028241,16,185318.71999999997,11582.419999999998,19,4.555555555555555
CUST00028242,8,211010.60000000003,26376.325000000004,11,4.666666666666667
CUST00028243,8,162695.15,20336.89375,10,5.0
CUST00028244,6,173369.81,28894.968333333334,8,4.333333333333333
CUST00028245,10,313294.75,31329.475,13,4.166666666666667
CUST00028246,2,361.53999999999996,180.76999999999998,2,5.0
CUST00028247,3,64294.0,21431.333333333332,3,4.0
CUST00028248,10,212494.18,21249.417999999998,12,4.6
CUST00028249,6,53799.200000000004,8966.533333333335,6,5.0
CUST00028250,5,20338.670000000002,4067.7340000000004,5,4.333333333333333
CUST00028251,4,464796.88,116199.22,8,4.0
CUST00028252,7,314788.61,44969.80142857142,10,4.25
CUST00028253,4,87076.95999999999,21769.239999999998,5,4.75
CUST00028254,6,163615.62000000002,27269.270000000004,8,4.666666666666667
CUST00028255,5,113461.82,22692.364,6,0.0
CUST00028256,3,32974.03,10991.343333333332,3,5.0
CUST00028257,2,5720.38,2860.19,2,5.0
CUST00028258,6,239437.01,39906.168333333335,8,4.25
CUST00028259,5,96908.15000000001,19381.63,9,4.75
CUST00028260,3,15764.26,5254.753333333333,3,5.0
CUST00028261,4,190804.16999999998,47701.042499999996,5,3.6666666666666665
CUST00028262,6,5626.21,937.7016666666667,8,4.0
CUST00028263,1,28534.44,28534.44,1,0.0
CUST00028264,6,130590.2,21765.033333333333,6,4.0
CUST00028265,8,508627.6400000001,63578.45500000001,12,4.666666666666667
CUST00028266,8,293202.14999999997,36650.268749999996,9,4.0
CUST00028267,4,91589.31,22897.3275,4,5.0
CUST00028268,6,15299.33,2549.8883333333333,7,4.666666666666667
CUST00028269,10,339780.0,33978.0,14,4.0
CUST00028270,6,332971.51,55495.25166666667,8,4.5
CUST00028271,3,5950.81,1983.6033333333335,4,4.0
CUST00028272,7,32391.5,4627.357142857143,7,5.0
CUST00028273,6,186124.1,31020.683333333334,8,4.0
CUST00028274,2,17025.15,8512.575,2,0.0
CUST00028275,5,349547.22000000003,69909.444,9,4.333333333333333
CUST00028276,10,96232.01,9623.201,12,4.8
CUST00028277,7,106745.1,15249.300000000001,8,4.0
CUST00028278,8,14725.190000000002,1840.6487500000003,10,4.714285714285714
CUST00028279,7,69683.09999999999,9954.72857142857,9,5.0
CUST00028280,6,167796.75,27966.125,6,4.25
CUST00028281,8,180885.28,22610.66,12,5.0
CUST00028282,3,132648.32,44216.10666666667,5,4.0
CUST00028283,3,193488.09,64496.03,6,4.0
CUST00028284,6,124453.10000000002,20742.183333333338,7,4.333333333333333
CUST00028285,5,70990.36,14198.072,5,4.5
CUST00028286,6,168849.02000000002,28141.503333333338,10,4.0
CUST00028287,4,47894.909999999996,11973.727499999999,4,4.333333333333333
CUST00028288,1,20065.81,20065.81,1,4.0
CUST00028289,7,186897.06,26699.579999999998,9,4.0
CUST00028290,8,44375.5,5546.9375,10,4.0
CUST00028291,6,161597.12,26932.853333333333,6,4.5
CUST00028292,11,286429.73,26039.06636363636,11,3.75
CUST00028293,9,207196.89,23021.876666666667,10,4.4
CUST00028294,3,125316.72,41772.24,3,4.5
CUST00028295,6,463420.4,77236.73333333334,8,4.0
CUST00028296,6,37686.1,6281.016666666666,8,5.0
CUST00028297,9,178422.62,19824.735555555555,11,4.8
CUST00028298,6,110771.24,18461.873333333333,7,4.666666666666667
CUST00028299,7,149561.83000000002,21365.975714285716,9,4.5
CUST00028300,9,58683.479999999996,6520.386666666666,9,5.0
CUST00028301,8,118295.33,14786.91625,8,4.333333333333333
CUST00028302,7,57212.299999999996,8173.185714285713,8,4.333333333333333
CUST00028303,4,69385.3,17346.325,4,4.333333333333333
CUST00028304,10,190733.12000000002,19073.312,13,4.75
CUST00028305,7,19045.09,2720.727142857143,7,5.0
CUST00028306,8,224999.12,28124.89,13,5.0
CUST00028307,5,147989.43,29597.886,5,5.0
CUST00028308,10,385404.22,38540.422,16,4.5
CUST00028309,4,98064.95999999999,24516.239999999998,7,4.0
CUST00028310,5,186154.81,37230.962,7,4.0
CUST00028311,6,164688.96,27448.16,6,4.75
CUST00028312,9,242811.0,26979.0,12,4.0
CUST00028313,6,179009.28,29834.88,8,4.0
CUST00028314,10,47094.5,4709.45,12,4.25
CUST00028315,7,380891.96,54413.137142857144,9,4.4
CUST00028316,7,21993.18,3141.882857142857,10,4.666666666666667
CUST00028317,8,325423.28,40677.91,10,4.333333333333333
CUST00028318,9,102381.26,11375.695555555554,14,4.333333333333333
CUST00028319,7,269458.56,38494.08,8,3.8
CUST00028320,7,47533.05,6790.435714285714,8,4.666666666666667
CUST00028321,3,112629.17,37543.056666666664,4,5.0
CUST00028322,3,26768.32,8922.773333333333,4,5.0
CUST00028323,8,160275.0,20034.375,9,4.5
CUST00028324,7,85575.68,12225.097142857141,9,5.0
CUST00028325,4,46516.61,11629.1525,4,5.0
CUST00028326,5,189054.18,37810.835999999996,7,0.0
CUST00028327,6,126546.86,21091.143333333333,7,4.5
CUST00028328,8,246952.56999999998,30869.071249999997,12,5.0
CUST00028329,5,234688.72,46937.744,6,4.25
CUST00028330,6,49298.990000000005,8216.498333333335,7,4.5
CUST00028331,6,188680.84000000003,31446.80666666667,6,4.333333333333333
CUST00028332,9,283272.26,31474.695555555558,10,4.0
CUST00028333,6,68545.83,11424.305,8,4.5
CUST00028334,8,332082.88999999996,41510.361249999994,9,4.5
CUST00028335,6,473158.0,78859.66666666667,10,3.5
CUST00028336,6,142371.58000000002,23728.596666666668,8,4.0
CUST00028337,2,481.86,240.93,2,0.0
CUST00028338,8,205542.97000000003,25692.871250000004,12,4.0
CUST00028339,5,110218.72,22043.744,6,4.0
CUST00028340,10,279973.99,27997.398999999998,12,4.0
CUST00028341,8,129878.0,16234.75,10,4.0
CUST00028342,5,90637.23,18127.446,5,5.0
CUST00028343,4,30938.289999999997,7734.572499999999,5,4.666666666666667
CUST00028344,5,17574.0,3514.8,7,4.333333333333333
CUST00028345,7,159573.15000000002,22796.16428571429,9,4.25
CUST00028346,7,286893.68,40984.811428571425,9,4.0
CUST00028347,8,239009.82,29876.2275,10,5.0
CUST00028348,2,4207.549999999999,2103.7749999999996,4,0.0
CUST00028349,8,355686.66,44460.8325,11,4.333333333333333
CUST00028350,8,295595.27,36949.40875,10,4.0
CUST00028351,6,101269.76999999999,16878.295,8,4.5
CUST00028352,10,308316.06,30831.606,15,4.0
CUST00028353,2,20862.620000000003,10431.310000000001,4,5.0
CUST00028354,3,13821.37,4607.123333333334,4,4.333333333333333
CUST00028355,6,256544.51,42757.418333333335,7,4.0
CUST00028356,9,145043.46000000002,16115.940000000002,10,4.333333333333333
CUST00028357,2,24711.66,12355.83,4,5.0
CUST00028358,4,15256.210000000001,3814.0525000000002,4,4.0
CUST00028359,12,402060.58,33505.04833333333,14,3.6666666666666665
CUST00028360,7,286568.06,40938.294285714284,9,4.6
CUST00028361,5,181458.1,36291.62,5,5.0
CUST00028362,5,205964.88000000003,41192.97600000001,10,5.0
CUST00028363,8,118196.60999999999,14774.576249999998,8,4.25
CUST00028364,2,2696.79,1348.395,4,4.0
CUST00028365,11,461705.7,41973.24545454545,16,4.833333333333333
CUST00028366,12,120364.15000000001,10030.345833333335,15,4.333333333333333
CUST00028367,11,191951.59999999998,17450.14545454545,12,4.571428571428571
CUST00028368,4,262690.27,65672.5675,4,3.5
CUST00028369,7,158262.53999999998,22608.934285714284,8,3.75
CUST00028370,7,418670.72000000003,59810.10285714286,10,5.0
CUST00028371,10,213741.51,21374.151,13,4.5
CUST00028372,8,238310.97000000003,29788.871250000004,9,4.833333333333333
CUST00028373,5,220328.62000000002,44065.724,5,3.6666666666666665
CUST00028374,4,38891.92,9722.98,4,5.0
CUST00028375,4,124894.61,31223.6525,4,4.0
CUST00028376,9,348079.11000000004,38675.45666666667,10,5.0
CUST00028377,4,273148.3,68287.075,8,3.0
CUST00028378,8,147248.89,18406.11125,10,5.0
CUST00028379,4,119994.26000000001,29998.565000000002,5,5.0
CUST00028380,10,507674.92,50767.492,13,4.666666666666667
CUST00028381,7,90588.95,12941.278571428571,9,5.0
CUST00028382,3,77810.78000000001,25936.92666666667,3,5.0
CUST00028383,8,501318.33999999997,62664.792499999996,11,4.8
CUST00028384,4,56497.630000000005,14124.407500000001,4,3.0
CUST00028385,9,254694.43,28299.38111111111,11,4.333333333333333
CUST00028386,5,156985.97,31397.194,7,4.666666666666667
CUST00028387,3,190229.53,63409.84333333333,5,5.0
CUST00028388,5,47663.59,9532.717999999999,6,4.5
CUST00028389,8,148975.04,18621.88,10,4.2
CUST00028390,4,5855.3099999999995,1463.8274999999999,4,5.0
CUST00028391,4,145648.84,36412.21,5,4.0
CUST00028392,12,408250.96,34020.91333333334,14,4.666666666666667
CUST00028393,6,167308.15000000002,27884.69166666667,7,4.25
CUST00028394,7,361015.83999999997,51573.69142857142,8,4.0
CUST00028395,5,234796.8,46959.36,7,4.75
CUST00028396,5,118658.62,23731.724,6,5.0
CUST00028397,8,435061.72,54382.715,11,4.666666666666667
CUST00028398,6,258681.25999999998,43113.54333333333,7,3.5
CUST00028399,5,69799.8,13959.960000000001,8,4.5
CUST00028400,3,8499.07,2833.023333333333,3,4.0
CUST00028401,2,5593.15,2796.575,2,5.0
CUST00028402,5,170055.76,34011.152,5,4.0
CUST00028403,3,59011.19,19670.396666666667,3,3.0
CUST00028404,5,138564.47999999998,27712.895999999997,6,5.0
CUST00028405,7,21748.27,3106.8957142857143,7,4.6
CUST00028406,5,20926.37,4185.273999999999,5,4.0
CUST00028407,5,51997.270000000004,10399.454000000002,5,4.333333333333333
CUST00028408,9,89632.93,9959.214444444444,12,5.0
CUST00028409,4,80195.94,20048.985,4,4.5
CUST00028410,6,32578.22,5429.703333333334,8,4.5
CUST00028411,6,168718.53000000003,28119.755000000005,7,4.666666666666667
CUST00028412,5,96925.90000000001,19385.18,5,4.0
CUST00028414,5,99638.28,19927.656,11,5.0
CUST00028415,4,187830.22,46957.555,6,5.0
CUST00028416,7,129149.93,18449.989999999998,7,4.666666666666667
CUST00028417,1,10305.78,10305.78,1,0.0
CUST00028418,6,250002.77000000002,41667.128333333334,8,3.5
CUST00028419,7,303122.23,43303.17571428571,12,3.75
CUST00028420,3,180452.00999999998,60150.66999999999,5,0.0
CUST00028421,11,407661.27,37060.115454545456,12,4.166666666666667
CUST00028422,2,24765.09,12382.545,2,5.0
CUST00028423,11,304307.61000000004,27664.328181818186,17,4.5
CUST00028424,5,82552.14,16510.428,8,4.0
CUST00028425,8,131780.84999999998,16472.606249999997,9,4.5
CUST00028426,4,186431.14,46607.785,5,4.5
CUST00028427,5,396223.98,79244.796,7,4.5
CUST00028428,4,266015.25,66503.8125,5,4.5
CUST00028429,6,76125.61000000002,12687.60166666667,8,3.0
CUST00028430,6,158149.34,26358.22333333333,6,4.75
CUST00028431,4,104715.17,26178.7925,4,4.0
CUST00028432,5,60799.29,12159.858,5,4.5
CUST00028433,7,206804.59000000003,29543.51285714286,7,4.5
CUST00028434,9,364039.81,40448.86777777778,14,4.0
CUST00028435,6,112987.48,18831.246666666666,7,5.0
CUST00028436,3,115472.7,38490.9,5,5.0
CUST00028437,8,116590.11,14573.76375,10,4.5
CUST00028438,5,116191.04,23238.208,6,4.0
CUST00028439,7,36467.21,5209.601428571428,8,4.333333333333333
CUST00028440,3,22524.079999999998,7508.026666666666,5,4.0
CUST00028441,3,112013.65999999999,37337.886666666665,3,4.0
CUST00028442,4,246345.0,61586.25,6,4.0
CUST00028443,4,103710.56,25927.64,4,5.0
CUST00028444,5,97447.25,19489.45,6,5.0
CUST00028445,6,70046.43,11674.404999999999,10,4.25
CUST00028446,11,271650.02,24695.456363636364,11,4.625
CUST00028447,7,149913.51,21416.215714285714,11,4.0
CUST00028448,4,185880.18,46470.045,4,4.666666666666667
CUST00028449,6,77585.88,12930.980000000001,7,4.333333333333333
CUST00028450,7,179387.54,25626.79142857143,10,4.5
CUST00028451,6,31373.57,5228.928333333333,7,4.0
CUST00028452,6,194023.09999999998,32337.18333333333,10,4.333333333333333
CUST00028453,7,400358.94999999995,57194.13571428571,8,4.0
CUST00028454,9,79077.68,8786.408888888887,10,3.8333333333333335
CUST00028455,5,222148.44,44429.688,7,4.0
CUST00028456,4,75421.67,18855.4175,4,5.0
CUST00028457,9,350633.82,38959.31333333333,13,5.0
CUST00028458,5,78206.54,15641.307999999999,6,4.0
CUST00028459,7,271361.26,38765.89428571429,8,5.0
CUST00028460,7,218676.0,31239.428571428572,8,4.25
CUST00028461,4,272369.72,68092.43,6,4.0
CUST00028462,9,249843.91000000003,27760.434444444447,9,5.0
CUST00028463,9,228637.82,25404.202222222222,12,4.333333333333333
CUST00028464,5,55127.88,11025.576,5,4.5
CUST00028465,7,382605.49,54657.927142857145,9,4.0
CUST00028466,5,13981.33,2796.266,6,4.0
CUST00028467,11,32287.31,2935.21,13,4.333333333333333
CUST00028468,5,38777.37,7755.474,6,4.666666666666667
CUST00028469,7,239895.4,34270.771428571425,10,5.0
CUST00028470,4,159746.25,39936.5625,7,4.5
CUST00028471,5,303329.10000000003,60665.82000000001,7,4.5
CUST00028472,7,457106.37,65300.909999999996,9,4.0
CUST00028473,11,532859.53,48441.77545454546,14,3.8
CUST00028474,8,24829.7,3103.7125,12,4.5
CUST00028475,11,155933.28,14175.752727272727,11,4.2
CUST00028476,9,116622.26999999999,12958.029999999999,10,4.0
CUST00028477,10,199071.38,19907.138,12,3.5
CUST00028478,3,56283.729999999996,18761.243333333332,3,4.0
CUST00028479,4,42963.369999999995,10740.842499999999,4,5.0
CUST00028480,4,35896.869999999995,8974.217499999999,4,4.0
CUST00028481,8,120627.4,15078.425,9,4.166666666666667
CUST00028482,4,115171.87,28792.9675,4,4.0
CUST00028483,7,127414.64000000001,18202.09142857143,8,4.75
CUST00028484,9,84237.12,9359.68,11,3.75
CUST00028485,11,571660.7899999999,51969.16272727272,15,4.833333333333333
CUST00028486,6,51614.15,8602.358333333334,10,3.5
CUST00028487,6,23402.600000000002,3900.433333333334,8,4.5
CUST00028488,6,80105.5,13350.916666666666,9,4.666666666666667
CUST00028489,9,305597.01,33955.223333333335,11,4.166666666666667
CUST00028490,5,316544.08,63308.816000000006,7,4.0
CUST00028491,8,68052.95999999999,8506.619999999999,11,4.25
CUST00028492,5,57206.92,11441.384,5,4.5
CUST00028493,4,99825.75,24956.4375,4,4.0
CUST00028494,8,418479.38,52309.9225,13,4.5
CUST00028495,8,20594.65,2574.33125,8,4.333333333333333
CUST00028496,7,254135.05,36305.00714285714,8,4.333333333333333
CUST00028497,5,212814.06,42562.812,6,4.333333333333333
CUST00028498,7,398640.85,56948.69285714285,11,3.6666666666666665
CUST00028499,3,2163.18,721.06,4,4.0
CUST00028500,7,250218.31,35745.47285714286,10,4.75
CUST00028501,11,37210.46,3382.7690909090907,12,4.0
CUST00028502,7,40022.8,5717.542857142857,11,4.4
CUST00028503,6,283503.94,47250.65666666667,6,4.666666666666667
CUST00028504,13,137624.73,10586.517692307692,19,4.333333333333333
CUST00028505,3,34514.77,11504.923333333332,6,5.0
CUST00028506,13,122350.63,9411.586923076924,19,4.833333333333333
CUST00028507,7,286997.58,40999.654285714285,8,4.333333333333333
CUST00028508,9,262176.4,29130.711111111115,10,5.0
CUST00028509,7,170862.9,24408.985714285714,10,4.2
CUST00028510,5,77277.26999999999,15455.453999999998,6,4.666666666666667
CUST00028511,13,127551.91,9811.685384615384,16,4.5
CUST00028512,10,175233.48,17523.348,11,4.8
CUST00028513,5,62790.799999999996,12558.16,5,5.0
CUST00028514,6,308678.08999999997,51446.34833333333,11,4.666666666666667
CUST00028515,5,31165.1,6233.0199999999995,5,3.0
CUST00028516,7,305239.22,43605.602857142854,10,4.666666666666667
CUST00028517,8,210519.2,26314.9,14,4.333333333333333
CUST00028518,7,117241.66,16748.808571428573,10,4.5
CUST00028519,4,173214.01,43303.5025,7,4.0
CUST00028520,6,45017.0,7502.833333333333,8,4.5
CUST00028521,5,158416.72999999998,31683.345999999998,7,3.3333333333333335
CUST00028522,6,11089.6,1848.2666666666667,6,0.0
CUST00028523,7,99249.59999999998,14178.514285714282,8,5.0
CUST00028524,4,220147.95999999996,55036.98999999999,5,3.0
CUST00028525,3,270561.37,90187.12333333334,4,4.5
CUST00028526,5,90050.24000000002,18010.048000000003,9,5.0
CUST00028527,4,78710.36,19677.59,4,3.75
CUST00028528,3,10482.48,3494.16,3,5.0
CUST00028529,5,105687.34,21137.468,5,4.0
CUST00028530,4,116996.97,29249.2425,4,4.0
CUST00028531,7,33943.45,4849.064285714286,8,5.0
CUST00028532,5,63158.579999999994,12631.715999999999,5,4.0
CUST00028533,6,152633.65999999997,25438.94333333333,6,5.0
CUST00028534,10,68602.76,6860.276,14,4.5
CUST00028535,8,146221.24,18277.655,9,5.0
CUST00028536,8,138878.22,17359.7775,8,4.571428571428571
CUST00028537,9,282598.26,31399.806666666667,9,4.5
CUST00028538,6,197604.94,32934.15666666667,7,4.666666666666667
CUST00028539,11,331820.82,30165.52909090909,14,4.333333333333333
CUST00028540,7,105612.04000000001,15087.434285714287,8,4.8
CUST00028541,6,83906.26,13984.376666666665,8,4.333333333333333
CUST00028542,6,131193.56,21865.593333333334,6,4.333333333333333
CUST00028543,7,16529.34,2361.3342857142857,8,4.5
CUST00028544,2,67036.76,33518.38,2,0.0
CUST00028545,6,147773.88,24628.98,11,4.5
CUST00028546,3,136163.76,45387.920000000006,3,4.5
CUST00028547,8,373864.52999999997,46733.066249999996,14,5.0
CUST00028548,7,213653.06,30521.865714285716,8,3.6666666666666665
CUST00028549,5,94208.04,18841.608,7,5.0
CUST00028550,8,292925.65,36615.70625,12,4.0
CUST00028551,10,103958.56,10395.856,13,4.428571428571429
CUST00028552,9,10938.52,1215.391111111111,11,4.75
CUST00028553,5,104855.45,20971.09,6,4.0
CUST00028554,16,275219.04000000004,17201.190000000002,16,4.625
CUST00028555,7,74041.06,10577.294285714286,7,4.0
CUST00028556,4,99296.01999999999,24824.004999999997,4,5.0
CUST00028557,9,232468.41,25829.823333333334,12,4.428571428571429
CUST00028558,4,202930.27,50732.5675,5,0.0
CUST00028559,9,337429.31,37492.14555555556,10,4.5
CUST00028560,6,121635.48000000001,20272.58,8,5.0
CUST00028561,5,57308.16,11461.632000000001,8,5.0
CUST00028562,9,77525.92,8613.99111111111,9,5.0
CUST00028563,9,91400.06,10155.562222222223,14,4.0
CUST00028564,6,137340.58000000002,22890.096666666668,8,4.5
CUST00028565,6,92698.38999999998,15449.731666666665,6,4.5
CUST00028566,10,135945.19,13594.519,15,4.25
CUST00028567,5,53861.09999999999,10772.219999999998,5,5.0
CUST00028568,8,86306.87999999999,10788.359999999999,9,4.8
CUST00028569,5,203567.83,40713.566,7,5.0
CUST00028570,6,21548.54,3591.4233333333336,8,4.75
CUST00028571,2,1454.5,727.25,3,0.0
CUST00028572,7,87786.45999999999,12540.922857142856,9,3.75
CUST00028573,10,30737.43,3073.743,16,4.75
CUST00028574,6,163880.28,27313.38,8,4.75
CUST00028575,3,146236.72,48745.573333333334,3,4.0
CUST00028576,5,33207.490000000005,6641.498000000001,5,4.5
CUST00028577,11,445944.04,40540.36727272727,12,3.6666666666666665
CUST00028578,5,208790.75999999998,41758.151999999995,7,4.333333333333333
CUST00028579,5,65570.6,13114.12,6,4.0
CUST00028580,12,39472.619999999995,3289.3849999999998,16,4.0
CUST00028581,9,16209.47,1801.052222222222,11,3.75
CUST00028582,11,189596.36,17236.032727272726,13,4.0
CUST00028583,9,90520.48999999999,10057.832222222221,11,3.75
CUST00028584,9,106636.75,11848.527777777777,12,4.8
CUST00028585,7,41351.049999999996,5907.2928571428565,8,4.5
CUST00028586,8,16329.189999999999,2041.1487499999998,11,4.0
CUST00028587,3,110619.93,36873.31,6,4.5
CUST00028588,6,344091.2,57348.53333333333,8,4.0
CUST00028589,4,2390.25,597.5625,4,0.0
CUST00028590,9,276027.78,30669.753333333338,13,4.0
CUST00028591,7,129877.63999999998,18553.94857142857,7,4.333333333333333
CUST00028592,5,138119.7,27623.940000000002,7,4.666666666666667
CUST00028593,6,266937.92000000004,44489.65333333334,8,5.0
CUST00028594,8,293931.1,36741.3875,9,4.0
CUST00028595,10,106607.62,10660.761999999999,15,5.0
CUST00028596,8,94483.97,11810.49625,10,4.0
CUST00028597,5,138837.37,27767.474,5,5.0
CUST00028598,3,9784.0,3261.3333333333335,6,4.0
CUST00028599,4,141429.01,35357.2525,5,5.0
CUST00028600,4,69434.67,17358.6675,6,4.5
CUST00028601,7,51441.2,7348.742857142856,7,5.0
CUST00028602,9,118300.17000000001,13144.463333333335,9,4.5
CUST00028603,3,32275.25,10758.416666666666,5,4.5
CUST00028604,5,284469.48,56893.89599999999,8,5.0
CUST00028605,7,183082.90000000002,26154.700000000004,7,3.75
CUST00028606,7,211461.60000000003,30208.800000000007,8,4.333333333333333
CUST00028607,8,166289.0,20786.125,9,5.0
CUST00028608,6,125533.95999999999,20922.326666666664,8,4.5
CUST00028609,6,169672.83999999997,28278.80666666666,6,4.666666666666667
CUST00028610,7,159598.49,22799.784285714286,9,4.2
CUST00028611,3,60119.36,20039.786666666667,6,5.0
CUST00028612,13,420378.74,32336.826153846152,18,4.4
CUST00028613,4,115015.51000000001,28753.877500000002,5,4.0
CUST00028614,4,20403.76,5100.94,5,3.5
CUST00028615,10,308469.39,30846.939000000002,10,4.6
CUST00028616,7,16725.0,2389.285714285714,9,4.5
CUST00028617,6,367392.07000000007,61232.01166666668,6,3.0
CUST00028618,8,15416.009999999998,1927.0012499999998,11,4.0
CUST00028619,8,522709.28,65338.66,13,5.0
CUST00028620,6,11807.21,1967.868333333333,6,4.666666666666667
CUST00028621,6,30836.839999999997,5139.473333333332,7,4.666666666666667
CUST00028622,4,166712.24,41678.06,4,3.5
CUST00028623,3,60665.44,20221.813333333335,3,4.0
CUST00028624,9,356136.12,39570.68,12,4.2
CUST00028625,7,327446.75,46778.107142857145,11,3.5
CUST00028626,12,489191.5,40765.958333333336,16,4.375
CUST00028627,5,191826.95,38365.39,6,3.5
CUST00028628,5,30972.42,6194.4839999999995,8,4.5
CUST00028629,4,103644.93,25911.2325,4,4.5
CUST00028630,6,63865.340000000004,10644.223333333333,8,4.0
CUST00028631,4,53102.76,13275.69,5,4.0
CUST00028632,6,259560.16,43260.026666666665,7,5.0
CUST00028633,4,102768.72,25692.18,5,5.0
CUST00028634,4,64480.92999999999,16120.232499999998,4,5.0
CUST00028635,5,31145.4,6229.08,6,0.0
CUST00028636,4,35300.01,8825.0025,4,4.5
CUST00028637,4,22174.18,5543.545,4,3.3333333333333335
CUST00028638,6,304727.95,50787.99166666667,9,5.0
CUST00028639,6,68819.6,11469.933333333334,7,4.0
CUST00028640,3,59908.87,19969.623333333333,3,5.0
CUST00028641,4,28490.35,7122.5875,5,5.0
CUST00028642,3,73462.06,24487.353333333333,3,4.5
CUST00028643,5,168357.58000000002,33671.516,5,5.0
CUST00028644,5,73503.09999999999,14700.619999999999,6,0.0
CUST00028645,3,54702.17999999999,18234.059999999998,3,5.0
CUST00028646,10,204483.07,20448.307,12,4.75
CUST00028647,4,88285.14000000001,22071.285000000003,4,5.0
CUST00028648,6,28109.48,4684.913333333333,6,4.5
CUST00028649,11,271794.6,24708.6,17,4.285714285714286
CUST00028650,5,197761.99,39552.398,7,4.0
CUST00028651,4,208384.09,52096.0225,6,4.5
CUST00028652,7,175934.56,25133.50857142857,7,4.0
CUST00028653,6,116874.20999999999,19479.035,8,4.25
CUST00028654,7,99693.12000000001,14241.874285714288,8,4.5
CUST00028655,7,81964.93,11709.275714285714,12,4.8
CUST00028656,9,231215.99,25690.665555555555,12,5.0
CUST00028657,4,19077.44,4769.36,5,5.0
CUST00028658,7,275064.39999999997,39294.91428571428,7,4.25
CUST00028659,8,184914.64,23114.33,11,4.333333333333333
CUST00028660,6,437081.68,72846.94666666667,10,4.5
CUST00028661,6,103735.4,17289.233333333334,6,4.6
CUST00028662,11,279241.56,25385.596363636363,14,5.0
CUST00028663,3,69437.35,23145.783333333336,3,4.666666666666667
CUST00028664,15,145821.4,9721.426666666666,18,4.5
CUST00028665,7,213857.48,30551.068571428572,10,4.5
CUST00028666,5,43849.850000000006,8769.970000000001,5,4.666666666666667
CUST00028667,6,143870.76,23978.460000000003,6,4.666666666666667
CUST00028668,7,105017.51000000001,15002.50142857143,8,4.5
CUST00028669,5,46937.67999999999,9387.535999999998,5,5.0
CUST00028670,5,104032.20999999999,20806.442,7,4.5
CUST00028671,4,41559.68,10389.92,5,4.5
CUST00028672,7,443757.14999999997,63393.87857142857,11,4.5
CUST00028673,5,125895.44,25179.088,5,5.0
CUST00028674,5,15809.23,3161.846,6,3.6666666666666665
CUST00028675,5,80254.04000000001,16050.808,7,3.5
CUST00028676,10,350043.76999999996,35004.37699999999,13,4.5
CUST00028677,4,79874.51000000001,19968.627500000002,8,4.5
CUST00028678,5,168971.07,33794.214,6,5.0
CUST00028679,7,9388.51,1341.2157142857143,9,4.2
CUST00028680,8,40054.53,5006.81625,13,4.125
CUST00028681,9,490272.30000000005,54474.700000000004,13,4.75
CUST00028682,6,214477.91,35746.318333333336,6,5.0
CUST00028683,8,177147.63,22143.45375,8,4.2
CUST00028684,11,228937.25,20812.477272727272,12,4.666666666666667
CUST00028685,3,23398.84,7799.613333333334,3,4.0
CUST00028686,11,384884.97,34989.542727272725,14,3.875
CUST00028687,12,94623.51999999999,7885.293333333332,13,4.333333333333333
CUST00028688,7,91835.88,13119.41142857143,8,4.25
CUST00028689,5,64936.88999999999,12987.377999999999,7,4.0
CUST00028690,6,307316.04000000004,51219.340000000004,8,4.0
CUST00028691,1,11162.83,11162.83,1,4.0
CUST00028692,9,158624.0,17624.88888888889,9,4.75
CUST00028693,6,343291.83,57215.305,9,4.0
CUST00028694,7,190275.00999999998,27182.144285714283,9,3.75
CUST00028695,4,110435.72,27608.93,6,5.0
CUST00028696,8,33926.2,4240.775,9,4.0
CUST00028697,4,10510.7,2627.675,5,4.0
CUST00028698,6,169509.88,28251.646666666667,7,4.333333333333333
CUST00028699,8,136342.50999999998,17042.813749999998,11,4.25
CUST00028700,6,39856.22,6642.703333333334,6,5.0
CUST00028701,14,211955.85,15139.703571428572,20,4.8
CUST00028702,5,160930.54,32186.108,7,4.5
CUST00028703,7,41089.85999999999,5869.979999999999,8,4.166666666666667
CUST00028704,8,349804.99,43725.62375,10,4.333333333333333
CUST00028705,5,59451.740000000005,11890.348000000002,7,4.5
CUST00028706,5,14221.250000000002,2844.2500000000005,6,4.0
CUST00028707,7,110328.15000000002,15761.164285714289,7,4.25
CUST00028708,7,300463.22000000003,42923.317142857144,8,5.0
CUST00028709,9,96884.95000000001,10764.994444444446,12,4.428571428571429
CUST00028710,7,136557.0,19508.14285714286,9,4.5
CUST00028711,7,99532.43,14218.91857142857,10,4.4
CUST00028712,6,135958.69,22659.781666666666,7,4.0
CUST00028713,5,141275.78,28255.156,7,4.0
CUST00028714,13,433655.50999999995,33358.11615384615,15,4.333333333333333
CUST00028715,5,18936.15,3787.2300000000005,7,4.5
CUST00028716,11,332865.1,30260.463636363635,13,3.8
CUST00028717,4,274103.32999999996,68525.83249999999,5,4.5
CUST00028718,5,102019.40000000001,20403.88,5,3.6666666666666665
CUST00028719,7,186320.61,26617.23,12,4.333333333333333
CUST00028720,7,123389.75,17627.10714285714,12,5.0
CUST00028721,6,36024.020000000004,6004.003333333334,10,4.333333333333333
CUST00028722,10,47991.83,4799.183,10,4.5
CUST00028723,6,40869.8,6811.633333333334,6,5.0
CUST00028724,7,206901.66999999998,29557.381428571425,7,4.25
